run_id	sample	strain	avg_cov_depth	avg_cov_breadth	E7_avg_cov_depth	E7_cov_breadth	E6_avg_cov_depth	E6_cov_breadth
HPV_150123_run01	HVP-110	HPV30	0.09984717269485481	0.049923586347427405	0.0	0.0	0.2554112554112554	0.1277056277056277
HPV_150123_run01	HVP-110	HPV34	0.3502524925547067	0.18943415771073416	0.0	0.0	2.494407158836689	0.9753914988814317
HPV_150123_run01	KHCA-103	HPV58	11.864775051124745	0.6368865030674846	0.6734006734006734	0.31986531986531985	0.0	0.0
HPV_150123_run01	Undetermined	HPV71	1.0060968022894115	0.38683588403633196	0.0	0.0	1.0604026845637584	0.5682326621923938
HPV_150123_run01	Undetermined	HPV90	0.036101083032490974	0.036101083032490974	0.0	0.0	0.0	0.0
HPV_150123_run01	Undetermined	HPV58	0.974821063394683	0.3907208588957055	0.0	0.0	0.0	0.0
HPV_150123_run01	Undetermined	HPV16	0.4380217556286365	0.20731090311156083	2.0505050505050506	0.9259259259259259	0.0	0.0
HPV_150123_run01	Undetermined	HPV33	0.055379946895941334	0.027689973447970667	0.0	0.0	0.0	0.0
HPV_150123_run01	Undetermined	HPV18	2.0582919689448897	0.7239404352806414	0.7672955974842768	0.4088050314465409	1.2117400419287212	0.8511530398322851
HPV_150123_run01	KHCA-098	HPV90	0.3020042325407693	0.1909622805925557	0.0	0.0	0.9977628635346756	0.4988814317673378
HPV_150123_run01	KHCA-098	HPV68	8.099079519304526	0.5868064433648683	0.0	0.0	0.0	0.0
HPV_150123_run01	KHCA-135	HPV58	141.17944785276075	0.8921267893660532	9.117845117845118	1.0	0.4222222222222222	0.4222222222222222
HPV_250523_run02	KHCA187	HPV71	0.01878810501430882	0.01878810501430882	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA187	HPV68	0.07683456916389671	0.043722833035029406	0.0	0.0	0.0	0.0
HPV_250523_run02	HPV019	HPV43	0.020564263322884014	0.010282131661442007	0.0	0.0	0.0	0.0
HPV_250523_run02	HPV019	HPV90	98.22967757998258	1.0	111.34680134680134	1.0	79.39821029082773	1.0
HPV_250523_run02	HPV019	HPV103	0.020790307035660194	0.020790307035660194	0.0	0.0	NA	NA
HPV_250523_run02	HPV019	HPV106	0.21144990665836963	0.020410703173615433	0.0	0.0	2.530201342281879	0.27069351230425054
HPV_250523_run02	HPV019	HPV158	0.041156840934371525	0.020578420467185762	0.0	0.0	0.0	0.0
HPV_250523_run02	HPV019	HPV215	0.04202616198163095	0.021430559421096576	0.0	0.0	0.0	0.0
